,HH_ID,C_start,C1,C2,C3,C4,C4_oth,C5,C6,C7,C8,C9,C10,C11,C12,C12_oth,C_13,C_13oth,C_14,C15,C16,C17,C18,C19,C19_oth,C_20,C_21,C_22,C_23,C_24,C_27,C_25,C_26__1,C_26__2,C_26__3,C_26__4,C_26__5,C_26__6,C_26__7,C_26__8,C_26__9,C_26__10,C_26__11,C_26__12,C_26__888,C_28a,C_29a,C_30a,C_31a,C32a_hours,C32a_min,C_28b,C_29b,C_30b,C_31b,C32b_hours,C32b_min,C_33,C33oth,C_34,C34_oth,C_35,C35_oth,C_36,C_37,C_38,C39_a,C39_b,C40,C41,C42,C42_oth,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C57,C58,C59,C61,C62,C63,C64,C67,C65,C66__1,C66__2,C66__3,C66__4,C66__5,C66__6,C66__7,C66__8,C66__9,C66__10,C66__11,C66__12,C66__888,C68a,C69a,C70a,C71a,C72a_hour,C72a_min,C68b,C69b,C70b,C71b,C72b_hour,C72b_min,C73,C74,C75,C76,C77,C78,C79_1,C79_2,C_79oth,C80,C81,C83,C84,C85,C86,C87,C88__111,C88__1,C88__2,C88__3,C88__4,C88__5,C88__6,C88__7,C88__8,C88__9,C88__10,C88__11,C88__12,C89,C90__1,C90__2,C90__3,C90__555,C90__888,C_90oth,C91,C92,C93,C_93oth,C94,C95,C97,C98,C99,C100,C101,C102,C103,C104,C105__1,C105__2,C105__3,C105__4,C105__5,C105__6,C105__7,C105__8,C105__9,C105__10,C105__11,C105__12,C106a,C107a,C108a,C106b,C107b,C108b,C109,C110__888,C_110oth,C111,C112,C110_1,C110_2,C113,C114,C115__111,C115__1,C115__2,C115__3,C115__4,C115__5,C115__6,C115__7,C115__8,C115__9,C115__10,C115__11,C115__12,C115__888,C116__1,C116__2,C116__3,C116__555,C117,C119,C124,C125,C126,C127,C128,C129,C130,C131,C132__1,C132__2,C132__3,C132__4,C132__5,C132__6,C132__555,C132__111,C133,C136__1,C136__2,C136__3,C137,C138,C139,sum_solar,C140__0,C140__1,C140__2,C140__3,C140__4,C140__5,C140__6,C140__7,C140__8,C140__9,MSD,C167,C168__1,C168__2,C168__3,C168__4,C168__5,C168__6,C168__7,C168__8,C168__9,C168__10,C168__11,C168__12,C168__888,C169a,C170a,C171a,C169b,C170b,C171b,C172,C174,C176,C177,C178,C179,C_179oth,C180,C181,C182,C182_oth,C183,C184,C185,C186,C187,C188,C189
2110,10012523069801.0,2017-11-11T07:25:55-05:00,1.0,Yes,,,,,,3.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2000.0,350.0,,No,Yes,,,,,,,,,,,,,,,,,,,,15.0,3.0,15.0,888.0,888.0,888.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,0.0,No,Unpredictable interruptions,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,No,Yes,,,,
2111,10012523071301.0,2017-11-11T07:23:26-05:00,2.0,Yes,,,,,,5.0,1500.0,2000.0,1.0,1.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,1000.0,280.0,,No,Yes,,,,,,,,,,,,,,,,,,,,18.0,4.0,18.0,888.0,888.0,888.0,Electric generator,,Electric Generator,,Call a local technician/local electrician/NEPA,,Someone not from power company,0.0,No,Unexpectedly high bills,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
2112,10012523072501.0,2017-11-11T06:12:43-05:00,2.0,Yes,,,,,,5.0,2000.0,0.0,888.0,888.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2000.0,350.0,,No,Yes,,,,,,,,,,,,,,,,,,,,17.0,4.0,17.0,888.0,888.0,888.0,Electric generator,,Electric Generator,,Call a local technician/local electrician/NEPA,,The power company,2.0,No,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,1.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,20.0,No,No,Yes,No,No,,4.0,Yes,,,,,15000.0,4000.0,Gasoline/Petrol,10.0,Yes,1430.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,Loud/Noisy,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2113,10012523075701.0,2017-11-11T04:57:13-05:00,1.0,Yes,,,,,,5.0,2000.0,3000.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,2000.0,No,Yes,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,15.0,24.0,888.0,Rechargeable battery and storage devices (e.g.: car battery),,Rechargeable battery and storage devices (e.g.: car battery),,Call/Visit/SMS utility company (DISCO),,No-one: we wait until power returns,,No,Unexpectedly high bills,High cost of electricity,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,2.0,Yes,,,,,
2114,10012523080001.0,2017-11-12T09:40:38-05:00,1.0,Yes,,,,,,6.0,2000.0,30000.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,2000.0,No,Yes,,,,,,,,,,,,,,,,,,,,6.0,2.0,6.0,7.0,420.0,888.0,Electric generator,,Electric Generator,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,High cost of electricity,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,1.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,26.0,Yes,Yes,No,No,No,,6.0,Yes,,,,,45000.0,5000.0,Gasoline/Petrol,5.0,Yes,2700.0,Yes,No,,,,,,,,,,,,,,,,7.0,4.0,7.0,No,No,,No,No,No problems,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2115,10013500985601.0,2017-11-14T07:50:48,1.0,No,1.0,Cost of initial connection is too expensive,,Yes,Up to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,2.0,No,No,No,2.0,No,600.0
2116,10013500986501.0,2017-11-14T05:50:49-05:00,1.0,No,1.0,"Other, specify",A heavy rain fell in the past 7 years so the light was disconnected and since then we were not able to fix it back,Yes,Up to 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,4.0,No,No,No,4.0,No,1500.0
2117,10013500986801.0,2017-11-14T06:34:03-05:00,1.0,Yes,,,,,,3.0,3000.0,0.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,500.0,No,Yes,,,,,,,,,,,,,,,,,,,,8.0,2.0,1.0,14.0,112.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2118,10013500988302.0,2017-11-14T07:42:06-05:00,6.0,Yes,,,,,,18.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,1500.0,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,14.0,28.0,0.0,7.0,0.0,2.0,14.0,35.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,Electric Generator,,Call a local technician/local electrician/NEPA,,Someone not from power company,0.0,Yes,Low/high voltage problems or voltage fluctuations,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,0.65,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,10.0,Yes,Yes,No,No,No,,3.0,Yes,,,,,20000.0,1500.0,Gasoline/Petrol,12.0,Yes,1750.0,No,,,,,,,,,,,,,,,,,,,,Yes,No,,No,No,Too expensive to use (including high cost of fuel/rent),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,5.0,No,Yes,,,,
2119,10013500988402.0,2017-11-14T07:30:07-05:00,1.0,Yes,,,,,,15.0,800.0,1000.0,2.0,0.0,Neighbor,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,21.0,147.0,0.0,8.0,0.0,4.0,14.0,63.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,3.0,No,Low/high voltage problems or voltage fluctuations,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2120,10013500988601.0,2017-11-14T05:26:36-05:00,2.0,Yes,,,,,,10.0,500.0,800.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,700.0,No,No,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,161.0,0.0,8.0,0.0,5.0,16.0,112.0,0.0,No back-up source,,Local mini grid connection (e.g Rural electrification grid),,Call a local technician/local electrician/NEPA,,The power company,1.0,No,Supply shortage/not enough hours of electricity,Low/high voltage problems or voltage fluctuations,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,2.0,No,Yes,,,,
2121,10013500988701.0,2017-11-14T03:45:10-05:00,3.0,Yes,,,,,,2.0,1000.0,1500.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,Yes,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,21.0,147.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,2.0,No,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,3.0,No,No,No,3.0,Yes,1200.0
2122,10013500989501.0,2017-11-14T04:05:14-05:00,2.0,Yes,,,,,,40.0,1000.0,1000.0,0.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,2000.0,No,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,150.0,30.0,12.0,2.0,5.0,21.0,2.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,0.0,Yes,Low/high voltage problems or voltage fluctuations,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,4.0,Yes,,,,,
2123,10013500989503.0,2017-11-14T04:16:02-05:00,2.0,Yes,,,,,,14.0,111.0,,,,No one/received for free,,,,,,,,,,,,,,,0.0,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,161.0,0.0,12.0,4.0,2.0,14.0,84.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,1.0,Yes,,,,,
2124,10013500990601.0,2017-11-14T04:11:59-05:00,1.0,Yes,,,,,,10.0,3000.0,5000.0,2.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,1000.0,No,No,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,154.0,0.0,8.0,4.0,4.0,14.0,112.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2125,10013500991102.0,2017-11-14T05:50:39-05:00,2.0,Yes,,,,,,30.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,2000.0,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,21.0,0.0,12.0,4.0,2.0,21.0,35.0,0.0,Solar Multi-Light Product (with cell phone charging and/or radio),,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,Yes,Low/high voltage problems or voltage fluctuations,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,1.0,,,1.0,solar lantern,##N/A##,##N/A##,##N/A##,##N/A##,##N/A##,##N/A##,##N/A##,##N/A##,##N/A##,1.0,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,2.0,1.0,2.0,7.0,2.0,5.0,No,No,Somewhat satisfied,2016.0,No,Dry-cell (non-rechargeable) battery/ Torch/Flashlight,,Use more solar lighting,No change,National Grid Connection,,5.0,Yes,,,,,
2126,10013500992102.0,2017-11-14T08:24:53-05:00,2.0,Yes,,,,,,15.0,888.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Utility (DISCO) estimates consumption,,Cash,Respondent does not have an energy bill,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,21.0,133.0,0.0,12.0,4.0,10.0,7.0,84.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,3.0,No,Supply shortage/not enough hours of electricity,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
2127,10013500993101.0,2017-11-14T04:02:07-05:00,1.0,Yes,,,,,,18.0,10000.0,5000.0,14.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Utility (DISCO) estimates consumption,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,3000.0,No,No,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,161.0,0.0,5.0,0.0,5.0,28.0,133.0,0.0,Electric generator,,Electric Generator,,Call a local technician/local electrician/NEPA,,The power company,14.0,No,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,0.65,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,15.0,Yes,Yes,No,No,No,,12.0,Yes,,,,,20000.0,5000.0,Gasoline/Petrol,0.0,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2.0,2.0,2.0,6.0,4.0,6.0,Yes,No,,Yes,No,Hard to maintain/service,Too expensive to use (including high cost of fuel/rent),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electric generator,,3.0,No,No,Yes,3.0,Yes,600.0
2128,10013500993202.0,2017-11-14T06:06:11-05:00,1.0,Yes,,,,,,25.0,2000.0,888.0,3.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,2000.0,No,No,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,15.0,2.0,15.0,21.0,63.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,Electric Generator,,Call/Visit/SMS utility company (DISCO),,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,High cost of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,Yes,2.0,0.65,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,20.0,Yes,Yes,No,No,No,,1.0,No,Other Household,,Use for free,,,,Gasoline/Petrol,0.0,Yes,No,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,Hard to maintain/service,Too expensive to use (including high cost of fuel/rent),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,No,Yes,,,,
2129,10013509260301.0,2017-11-09T04:35:40-05:00,1.0,Yes,,,,,,6.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,1000.0,No,Yes,,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,14.0,196.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,14.0,No,Supply shortage/not enough hours of electricity,High cost of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
2130,10013509260602.0,2017-11-09T06:14:04-05:00,1.0,No,0.0,Cost of initial connection is too expensive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry-cell battery,,1.0,No,No,No,0.0,,
2131,10013509261201.0,2017-11-08T11:27:18-05:00,1.0,Yes,,,,,,5.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Utility (DISCO) estimates consumption,,Cash,Respondent has energy bill and shows it,6750.0,300.0,,No,Yes,,,,,,,,,,,,,,,,,,,,12.0,3.0,12.0,7.0,84.0,0.0,Kerosene/ paraffin lamp,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,5.0,Yes,High cost of electricity,Supply shortage/not enough hours of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
2132,10013509261401.0,2017-11-08T12:03:59-05:00,11.0,Yes,,,,,,50.0,888.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,500.0,No,Yes,,,,,,,,,,,,,,,,,,,,12.0,4.0,12.0,888.0,888.0,888.0,No back-up source,,No back-up source,,Talk to community representative,,No-one: we wait until power returns,,No,Do not trust the supplier,Supply shortage/not enough hours of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,4.0,Yes,,,,,
