,HH_ID,I_Cookstove__id,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13a,I13b,I14__111,I14__1,I14__2,I14__3,I14__4,I14__5,I14__6,I14__7,I14__8,I14__9,I14__10,I14__11,I14__12,I15,I16,I16_oth,I17,I18,I19a,I19b,I20a,I20b,I21,I22,I23,I24,I25,I26,I27,I31__1,I31__2,I31__3,I31__4,I31__5,I31__6,I31__7,I31__8,I31__9,I32,I32_oth,I33,I35,I36a,I36b,interview__key
2012,10004512720603.0,1,3-Stone/Open Fire Stove,,,,,,,,,,4,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,4,7,2,15,0,25,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,0.0,47-88-99-72
2013,10004512720603.0,2,Koresone Stove,"Purchased, upfront",Head,1200.0,,Yes,Emel,1000.0,,1.0,3,11,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Moveable,In a veranda (roofed platform with at least two open sides),,,,Kerosene,Not applicable,Mostly available,,2,5,1,30,0,0,0,No,No,No,No,No,No,No,No,Yes,,,No,,4500,,47-88-99-72
2014,10004512721208.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Crop Residue/Plant Biomass,Wood collected,Always available,Always available,5,7,2,20,0,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,99-54-21-14
2015,10004512722201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Crop Residue/Plant Biomass,Not applicable,Always available,,5,7,3,20,40,60,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,81-61-63-37
2016,10004512722402.0,1,Koresone Stove,"Purchased, upfront",Head,4000.0,,No,Respondent don't know the manufacturer and model of the kerosine stove.,1500.0,,1.0,4,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,,,Kerosene,Not applicable,Always available,,2,7,3,30,30,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1600,,97-21-42-88
2017,10004512722402.0,2,3-Stone/Open Fire Stove,,,,,,,,,,4,0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Crop Residue/Plant Biomass,Not applicable,Mostly available,,5,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,,,No,,0,,97-21-42-88
2018,10004512722509.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Always available,,2,7,3,15,30,60,8,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,1400,,67-23-52-55
2019,10004512722511.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,5,7,2,20,0,30,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,03-48-04-86
2020,10004512723601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Always available,,3,7,2,20,0,30,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,43-48-38-11
2021,10004512724401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,5,7,3,20,30,25,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,76-82-10-35
2022,10004512724402.0,1,3-Stone/Open Fire Stove,,,,,,,,,,25,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Not applicable,Always available,,2,7,3,60,60,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,7000,,23-93-96-73
2023,10004512724603.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Not applicable,Always available,,5,7,3,30,60,30,15,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,0,,55-51-17-75
2024,10004512724603.0,2,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,500.0,,Yes,local manufacturer,200.0,,1.0,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,Yes,Yes,Charcoal,Not applicable,Always available,,5,2,1,0,30,0,0,No,No,No,No,No,No,No,No,Yes,,,No,,4500,,55-51-17-75
2025,10004512724805.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,3,7,2,60,0,90,35,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,95-68-69-43
2026,10004512725401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Wood purchased,Sometimes available,Always available,2,7,2,60,0,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,350,0.0,85-98-87-83
2027,10005509240501.0,1,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,750.0,,No,None,200.0,,1.0,45,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,3,7,3,15,30,30,10,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,0,0.0,26-85-94-00
2028,10005509241402.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, in a sleeping area",,,,Wood collected,Wood purchased,Mostly available,Always available,10,7,3,120,120,120,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,650.0,43-78-02-26
2029,10005509241801.0,1,,,,,,,,,No,,4,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Not applicable,Always available,,2,7,3,30,60,90,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,92-90-59-19
2030,10005509242101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,3,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,30,90,90,60,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,750,0.0,70-77-90-64
2031,10005509242602.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,3,7,3,60,90,30,60,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,13-47-48-79
2032,10005509242802.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Wood collected,Always available,Always available,5,7,3,30,60,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,0.0,47-44-62-55
2033,10005509242901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Always available,3,7,3,30,30,60,5,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,6000,1500.0,24-69-13-23
2034,10005509242901.0,2,Manufactured Stove Traditional,"Purchased, upfront",Head,500.0,,No,unbranded,200.0,,1.0,3,0,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Moveable,Outdoors,,,,Charcoal,Not applicable,Mostly available,,5,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,,,No,,600,,24-69-13-23
2035,10005509243201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Mostly available,,1,7,3,30,60,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,22-14-96-00
2036,10005509244803.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Crop Residue/Plant Biomass,Wood collected,Mostly available,Sometimes available,1,7,3,15,20,20,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,25-12-90-68
2037,10005509244805.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Mostly available,2,7,3,50,60,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,52-14-44-50
2038,10005509244810.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Wood purchased,Mostly available,Mostly available,2,7,3,15,30,30,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,500,3000.0,34-08-11-23
2039,10005509245001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,14,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,3,7,2,60,0,90,10,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,0,0.0,62-99-46-15
2040,10005509245101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,2,7,3,30,45,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,36-37-80-81
2041,10005509245201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,18,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Wood purchased,Always available,Mostly available,5,7,3,40,30,80,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,3000.0,59-78-71-42
2042,10005518782101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,7,7,3,30,50,70,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,900,,49-49-17-42
2043,10005518782101.0,2,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,800.0,,No,None,300.0,,1.0,1,0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Moveable,In a separate kitchen,,No,,Charcoal,Not applicable,Always available,,20,4,1,0,0,45,0,No,No,No,No,No,No,No,No,Yes,,,No,,200,,49-49-17-42
2044,10005518782401.0,1,Manufactured Stove Traditional,"Purchased, upfront",Head,750.0,,No,None,200.0,,1.0,0,6,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Moveable,In a separate kitchen,,No,,Charcoal,Not applicable,Always available,,15,7,3,35,30,60,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,850,,86-51-86-38
2045,10005518782401.0,2,3-Stone/Open Fire Stove,,,,,,,,,,0,5,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,5,1,0,30,0,25,No,No,No,No,No,No,No,No,Yes,,,No,,1500,,86-51-86-38
2046,10005518788003.0,1,3-Stone/Open Fire Stove,,,,,,,,,,4,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,3,30,40,50,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1680,,37-71-12-99
2047,10005518788003.0,2,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,500.0,,No,None,100.0,,1.0,2,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Charcoal,Not applicable,Always available,,10,3,1,2,30,40,0,No,No,No,No,No,No,No,No,Yes,,,No,,0,,37-71-12-99
2048,10005518789001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Garbage/plastic,Always available,Always available,5,7,3,60,120,60,60,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1800,0.0,57-62-99-96
2049,10005518789805.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,3,7,3,40,60,30,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,13-91-29-33
2050,10005518791701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,3,7,3,30,90,60,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2100,0.0,91-59-15-47
2051,10005518791702.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Mostly available,3,7,3,30,40,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2700,0.0,46-53-00-33
2052,10005518791801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Sometimes available,2,7,3,40,60,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3600,3000.0,77-16-35-79
2053,10005518794302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Sometimes available,1,7,3,20,30,40,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1200,0.0,78-41-29-85
2054,10005518794901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,60,30,60,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,3000.0,66-30-56-66
2055,10005518794903.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Sometimes available,5,7,1,30,0,0,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,900,200.0,36-51-44-55
2056,10005518797101.0,1,Manufactured Stove Traditional,"Purchased, upfront",Head,300.0,,No,Unbranded,500.0,,1.0,3,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a veranda (roofed platform with at least two open sides),,,,Charcoal,Not applicable,Always available,,5,7,3,20,30,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1800,,94-43-55-78
2057,10005518798301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,30,30,40,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,80-72-05-82
2058,10005518799101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Always available,2,7,2,0,30,45,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1200,400.0,32-83-23-65
2059,10007506440103.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Always available,3,7,2,90,0,90,0,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,4000,0.0,89-43-66-27
2060,10007506440501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,47,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Wood purchased,Mostly available,Always available,5,7,3,30,60,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,1200.0,66-71-28-79
2061,10007506440502.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,2,7,3,20,60,90,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,02-54-36-51
2062,10007506440601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,45,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,1,7,3,30,30,30,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,41-05-88-26
2063,10007506440703.0,1,3-Stone/Open Fire Stove,,,,,,,,,,0,9,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Mostly available,5,5,3,30,30,50,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,900.0,69-31-77-29
2064,10007506440901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,2,7,3,30,30,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,41-97-85-62
2065,10007506441001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Sometimes available,2,7,3,120,60,90,30,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,1500,0.0,74-17-28-54
2066,10007506441301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,3,2,1,0,0,30,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,38-14-25-83
2067,10007506441302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,3,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,1,7,1,0,90,0,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,25-11-44-47
2068,10007506441303.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Rarely available,2,7,3,30,45,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,80-35-96-07
2069,10007506441601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Sometimes available,1,7,3,30,40,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,1500.0,72-19-16-17
2070,10007506441701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,4,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Wood collected,Always available,Sometimes available,1,7,2,50,0,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,800,0.0,46-88-04-03
2071,10007506441901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,46,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,2,7,3,40,60,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,65-07-05-54
2072,10007506442002.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Sometimes available,2,7,3,30,30,60,10,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,3000,0.0,69-72-16-33
2073,10008501260302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,46,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Mostly available,3,7,3,20,30,30,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,41-45-68-10
2074,10008501260401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,1,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,10,7,3,30,30,30,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,22-32-73-41
2075,10008501260602.0,1,3-Stone/Open Fire Stove,,,,,,,,,,50,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,5,3,3,35,60,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,90-99-48-31
2076,10008501260801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,3,7,3,50,60,120,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,10-33-97-62
2077,10008501261102.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,60,120,180,60,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,0,0.0,37-26-88-24
2078,10008501261702.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,2,7,3,35,60,90,40,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,0.0,97-47-10-18
2079,10008501262201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,11,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,2,7,3,20,20,30,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,78-89-81-31
2080,10008501262601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,1,7,3,40,70,60,2,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,30-56-16-39
2081,10008501262703.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Crop Residue/Plant Biomass,Wood collected,Mostly available,Always available,2,7,3,40,50,50,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,25-72-17-12
2082,10008501262902.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,2,7,3,20,30,30,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,60-08-32-48
2083,10008501263003.0,1,3-Stone/Open Fire Stove,,,,,,,,,,13,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,50,60,60,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,49-25-67-54
2084,10008501263004.0,1,3-Stone/Open Fire Stove,,,,,,,,,,40,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,30,90,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,35-96-11-63
2085,10008501263012.0,1,,,,,,,,,Yes,,5,2,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Moveable,In a separate kitchen,,No,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Always available,2,2,2,140,0,0,0,No,No,No,No,Yes,No,No,No,No,Yes,,No,,0,0.0,44-13-49-19
2086,10008501263012.0,2,3-Stone/Open Fire Stove,,,,,,,,,,3,888,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Crop Residue/Plant Biomass,Wood collected,Mostly available,Mostly available,1,7,3,40,50,60,20,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,0,0.0,44-13-49-19
2087,10008501263201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,28,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Always available,5,7,3,10,30,50,10,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,0,0.0,65-80-95-30
2088,10008507720302.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,5,7,4,20,40,40,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,53-89-68-82
2089,10008507720503.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,5,7,3,30,40,30,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,28-82-61-36
