,HHID,Item,L3
25946,04340201103001,10,-888.0
25947,04340201103001,11,-888.0
25948,04340201103001,12,-888.0
25949,04340201103001,13,-888.0
25950,04340201103001,14,-888.0
25951,04340201103002,1,400.0
25952,04340201103002,2,500.0
25953,04340201103002,3,200.0
25954,04340201103002,4,-888.0
25955,04340201103002,5,-888.0
25956,04340201103002,6,-888.0
25957,04340201103002,7,-888.0
25958,04340201103002,8,-888.0
25959,04340201103002,9,-888.0
25960,04340201103002,10,-888.0
25961,04340201103002,11,-888.0
25962,04340201103002,12,-888.0
25963,04340201103002,13,-888.0
25964,04340201103002,14,-888.0
25965,04340201103003,1,640.0
25966,04340201103003,2,1297.0
25967,04340201103003,3,350.0
25968,04340201103003,4,150.0
25969,04340201103003,5,-888.0
25970,04340201103003,6,-888.0
25971,04340201103003,7,-888.0
25972,04340201103003,8,-888.0
25973,04340201103003,9,-888.0
25974,04340201103003,10,-888.0
25975,04340201103003,11,-888.0
25976,04340201103003,12,-888.0
25977,04340201103003,13,-888.0
25978,04340201103003,14,-888.0
25979,04340201103004,1,800.0
25980,04340201103004,2,1740.0
25981,04340201103004,3,500.0
25982,04340201103004,4,300.0
25983,04340201103004,5,-888.0
25984,04340201103004,6,-888.0
25985,04340201103004,7,-888.0
25986,04340201103004,8,-888.0
25987,04340201103004,9,-888.0
25988,04340201103004,10,-888.0
25989,04340201103004,11,-888.0
25990,04340201103004,12,-888.0
25991,04340201103004,13,-888.0
25992,04340201103004,14,-888.0
25993,04340201103005,1,300.0
25994,04340201103005,2,600.0
25995,04340201103005,3,250.0
25996,04340201103005,4,-888.0
25997,04340201103005,5,-888.0
25998,04340201103005,6,50.0
25999,04340201103005,7,-888.0
26000,04340201103005,8,-888.0
26001,04340201103005,9,-888.0
26002,04340201103005,10,-888.0
26003,04340201103005,11,-888.0
26004,04340201103005,12,-888.0
26005,04340201103005,13,-888.0
26006,04340201103005,14,-888.0
26007,04340201103006,1,300.0
26008,04340201103006,2,-888.0
26009,04340201103006,3,300.0
26010,04340201103006,4,200.0
26011,04340201103006,5,-888.0
26012,04340201103006,6,-888.0
26013,04340201103006,7,-888.0
26014,04340201103006,8,-888.0
26015,04340201103006,9,-888.0
26016,04340201103006,10,-888.0
26017,04340201103006,11,-888.0
26018,04340201103006,12,-888.0
26019,04340201103006,13,-888.0
26020,04340201103006,14,-888.0
26021,04340201103007,1,300.0
26022,04340201103007,2,680.0
26023,04340201103007,3,450.0
26024,04340201103007,4,-888.0
26025,04340201103007,5,-888.0
26026,04340201103007,6,-888.0
26027,04340201103007,7,-888.0
26028,04340201103007,8,-888.0
26029,04340201103007,9,-888.0
26030,04340201103007,10,-888.0
26031,04340201103007,11,-888.0
26032,04340201103007,12,-888.0
26033,04340201103007,13,-888.0
26034,04340201103007,14,-888.0
26035,04340201103008,1,700.0
26036,04340201103008,2,-888.0
26037,04340201103008,3,500.0
26038,04340201103008,4,-888.0
26039,04340201103008,5,-888.0
26040,04340201103008,6,-888.0
26041,04340201103008,7,-888.0
26042,04340201103008,8,-888.0
26043,04340201103008,9,-888.0
26044,04340201103008,10,-888.0
26045,04340201103008,11,-888.0
26046,04340201103008,12,-888.0
26047,04340201103008,13,-888.0
26048,04340201103008,14,-888.0
26049,04340201103009,1,560.0
26050,04340201103009,2,820.0
26051,04340201103009,3,600.0
26052,04340201103009,4,-888.0
26053,04340201103009,5,-888.0
26054,04340201103009,6,-888.0
26055,04340201103009,7,-888.0
26056,04340201103009,8,-888.0
26057,04340201103009,9,-888.0
26058,04340201103009,10,-888.0
26059,04340201103009,11,-888.0
26060,04340201103009,12,-888.0
26061,04340201103009,13,-888.0
26062,04340201103009,14,-888.0
26063,04340201103010,1,300.0
26064,04340201103010,2,500.0
26065,04340201103010,3,150.0
26066,04340201103010,4,-888.0
26067,04340201103010,5,-888.0
26068,04340201103010,6,-888.0
26069,04340201103010,7,-888.0
26070,04340201103010,8,-888.0
26071,04340201103010,9,-888.0
26072,04340201103010,10,-888.0
26073,04340201103010,11,-888.0
26074,04340201103010,12,-888.0
26075,04340201103010,13,-888.0
26076,04340201103010,14,-888.0
26077,04340201103011,1,-888.0
26078,04340201103011,2,-888.0
26079,04340201103011,3,-888.0
26080,04340201103011,4,-888.0
26081,04340201103011,5,-888.0
26082,04340201103011,6,-888.0
26083,04340201103011,7,-888.0
26084,04340201103011,8,-888.0
26085,04340201103011,9,-888.0
26086,04340201103011,10,-888.0
26087,04340201103011,11,-888.0
26088,04340201103011,12,-888.0
26089,04340201103011,13,-888.0
26090,04340201103011,14,-888.0
26091,04340201103012,1,-888.0
26092,04340201103012,2,400.0
26093,04340201103012,3,300.0
26094,04340201103012,4,-888.0
26095,04340201103012,5,-888.0
26096,04340201103012,6,-888.0
26097,04340201103012,7,-888.0
26098,04340201103012,8,-888.0
26099,04340201103012,9,-888.0
26100,04340201103012,10,-888.0
26101,04340201103012,11,-888.0
26102,04340201103012,12,-888.0
26103,04340201103012,13,-888.0
26104,04340201103012,14,-888.0
26105,04340300103004,1,0.0
26106,04340300103004,2,0.0
26107,04340300103004,3,0.0
26108,04340300103004,4,0.0
26109,04340300103004,5,0.0
26110,04340300103004,6,0.0
26111,04340300103004,7,0.0
26112,04340300103004,8,0.0
26113,04340300103004,9,0.0
26114,04340300103004,10,0.0
26115,04340300103004,11,0.0
26116,04340300103004,12,0.0
26117,04340300103004,13,0.0
26118,04340300103004,14,0.0
26119,04340300103008,1,840.0
26120,04340300103008,2,1200.0
26121,04340300103008,3,800.0
26122,04340300103008,4,0.0
26123,04340300103008,5,140.0
26124,04340300103008,6,0.0
26125,04340300103008,7,0.0
26126,04340300103008,8,0.0
26127,04340300103008,9,0.0
26128,04340300103008,10,0.0
26129,04340300103008,11,0.0
26130,04340300103008,12,0.0
26131,04340300103008,13,0.0
26132,04340300103008,14,0.0
26133,04340300103012,1,0.0
26134,04340300103012,2,1245.0
26135,04340300103012,3,1500.0
26136,04340300103012,4,250.0
26137,04340300103012,5,0.0
26138,04340300103012,6,0.0
26139,04340300103012,7,0.0
26140,04340300103012,8,80.0
26141,04340300103012,9,0.0
26142,04340300103012,10,0.0
26143,04340300103012,11,0.0
26144,04340300103012,12,0.0
26145,04340300103012,13,0.0
26146,04340300103012,14,0.0
26147,04340300103033,1,350.0
26148,04340300103033,2,0.0
26149,04340300103033,3,3000.0
26150,04340300103033,4,0.0
26151,04340300103033,5,0.0
26152,04340300103033,6,0.0
26153,04340300103033,7,0.0
26154,04340300103033,8,258.0
26155,04340300103033,9,0.0
26156,04340300103033,10,0.0
26157,04340300103033,11,0.0
26158,04340300103033,12,0.0
26159,04340300103033,13,0.0
26160,04340300103033,14,0.0
26161,04340300103055,1,200.0
26162,04340300103055,2,0.0
26163,04340300103055,3,1500.0
26164,04340300103055,4,0.0
26165,04340300103055,5,0.0
26166,04340300103055,6,0.0
26167,04340300103055,7,0.0
26168,04340300103055,8,0.0
26169,04340300103055,9,0.0
26170,04340300103055,10,0.0
26171,04340300103055,11,0.0
26172,04340300103055,12,0.0
26173,04340300103055,13,0.0
26174,04340300103055,14,0.0
26175,04340300103075,1,200.0
26176,04340300103075,2,0.0
26177,04340300103075,3,2300.0
26178,04340300103075,4,0.0
26179,04340300103075,5,0.0
26180,04340300103075,6,0.0
26181,04340300103075,7,0.0
26182,04340300103075,8,0.0
26183,04340300103075,9,0.0
26184,04340300103075,10,0.0
26185,04340300103075,11,0.0
26186,04340300103075,12,0.0
26187,04340300103075,13,0.0
26188,04340300103075,14,0.0
26189,04340300103096,1,0.0
26190,04340300103096,2,0.0
26191,04340300103096,3,2000.0
26192,04340300103096,4,0.0
26193,04340300103096,5,0.0
26194,04340300103096,6,0.0
26195,04340300103096,7,0.0
26196,04340300103096,8,0.0
26197,04340300103096,9,0.0
26198,04340300103096,10,0.0
26199,04340300103096,11,0.0
26200,04340300103096,12,0.0
26201,04340300103096,13,0.0
26202,04340300103096,14,0.0
26203,04340300103100,1,0.0
26204,04340300103100,2,0.0
26205,04340300103100,3,2500.0
26206,04340300103100,4,0.0
26207,04340300103100,5,0.0
26208,04340300103100,6,0.0
26209,04340300103100,7,0.0
26210,04340300103100,8,0.0
26211,04340300103100,9,0.0
26212,04340300103100,10,0.0
26213,04340300103100,11,0.0
26214,04340300103100,12,0.0
26215,04340300103100,13,0.0
26216,04340300103100,14,0.0
26217,04340300103117,1,0.0
26218,04340300103117,2,0.0
26219,04340300103117,3,1875.0
26220,04340300103117,4,150.0
26221,04340300103117,5,0.0
26222,04340300103117,6,0.0
26223,04340300103117,7,0.0
26224,04340300103117,8,0.0
26225,04340300103117,9,0.0
26226,04340300103117,10,0.0
26227,04340300103117,11,0.0
26228,04340300103117,12,0.0
26229,04340300103117,13,0.0
26230,04340300103117,14,0.0
26231,04340300103138,1,800.0
26232,04340300103138,2,1200.0
26233,04340300103138,3,1000.0
26234,04340300103138,4,0.0
26235,04340300103138,5,0.0
26236,04340300103138,6,0.0
26237,04340300103138,7,0.0
26238,04340300103138,8,0.0
26239,04340300103138,9,0.0
26240,04340300103138,10,0.0
26241,04340300103138,11,0.0
26242,04340300103138,12,0.0
26243,04340300103138,13,0.0
26244,04340300103138,14,0.0
26245,04340300103159,1,0.0
26246,04340300103159,2,5000.0
26247,04340300103159,3,2500.0
26248,04340300103159,4,400.0
26249,04340300103159,5,500.0
26250,04340300103159,6,0.0
26251,04340300103159,7,120000.0
26252,04340300103159,8,300.0
26253,04340300103159,9,0.0
26254,04340300103159,10,0.0
26255,04340300103159,11,0.0
26256,04340300103159,12,0.0
26257,04340300103159,13,0.0
26258,04340300103159,14,0.0
26259,04340300103180,1,0.0
26260,04340300103180,2,2500.0
26261,04340300103180,3,1500.0
26262,04340300103180,4,0.0
26263,04340300103180,5,0.0
26264,04340300103180,6,0.0
26265,04340300103180,7,0.0
26266,04340300103180,8,120.0
26267,04340300103180,9,0.0
26268,04340300103180,10,0.0
26269,04340300103180,11,0.0
26270,04340300103180,12,0.0
26271,04340300103180,13,0.0
26272,04340300103180,14,0.0
26273,04340501201001,1,-888.0
26274,04340501201001,2,800.0
26275,04340501201001,3,1300.0
26276,04340501201001,4,-888.0
26277,04340501201001,5,-888.0
26278,04340501201001,6,-888.0
26279,04340501201001,7,-888.0
26280,04340501201001,8,-888.0
26281,04340501201001,9,-888.0
26282,04340501201001,10,-888.0
26283,04340501201001,11,-888.0
26284,04340501201001,12,-888.0
26285,04340501201001,13,-888.0
26286,04340501201001,14,-888.0
26287,04340501201002,1,450.0
26288,04340501201002,2,1000.0
26289,04340501201002,3,2000.0
26290,04340501201002,4,-888.0
26291,04340501201002,5,-888.0
26292,04340501201002,6,-888.0
26293,04340501201002,7,-888.0
26294,04340501201002,8,90.0
26295,04340501201002,9,-888.0
26296,04340501201002,10,-888.0
26297,04340501201002,11,-888.0
26298,04340501201002,12,-888.0
26299,04340501201002,13,-888.0
26300,04340501201002,14,-888.0
26301,04340501201003,1,650.0
26302,04340501201003,2,1000.0
26303,04340501201003,3,2500.0
26304,04340501201003,4,-888.0
26305,04340501201003,5,350.0
26306,04340501201003,6,-888.0
26307,04340501201003,7,-888.0
26308,04340501201003,8,-888.0
26309,04340501201003,9,-888.0
26310,04340501201003,10,-888.0
26311,04340501201003,11,-888.0
26312,04340501201003,12,-888.0
26313,04340501201003,13,-888.0
26314,04340501201003,14,-888.0
26315,04340501201004,1,300.0
26316,04340501201004,2,750.0
26317,04340501201004,3,2000.0
26318,04340501201004,4,-888.0
26319,04340501201004,5,-888.0
26320,04340501201004,6,-888.0
26321,04340501201004,7,-888.0
26322,04340501201004,8,-888.0
26323,04340501201004,9,-888.0
26324,04340501201004,10,-888.0
26325,04340501201004,11,-888.0
26326,04340501201004,12,-888.0
26327,04340501201004,13,-888.0
26328,04340501201004,14,-888.0
26329,04340501201005,1,450.0
26330,04340501201005,2,800.0
26331,04340501201005,3,1500.0
26332,04340501201005,4,200.0
26333,04340501201005,5,65.0
26334,04340501201005,6,-888.0
26335,04340501201005,7,20000.0
26336,04340501201005,8,-888.0
26337,04340501201005,9,-888.0
26338,04340501201005,10,-888.0
26339,04340501201005,11,-888.0
26340,04340501201005,12,-888.0
26341,04340501201005,13,-888.0
26342,04340501201005,14,-888.0
26343,04340501201006,1,400.0
26344,04340501201006,2,1000.0
26345,04340501201006,3,2000.0
26346,04340501201006,4,-888.0
26347,04340501201006,5,-888.0
26348,04340501201006,6,-888.0
26349,04340501201006,7,-888.0
26350,04340501201006,8,120.0
26351,04340501201006,9,-888.0
26352,04340501201006,10,-888.0
26353,04340501201006,11,-888.0
26354,04340501201006,12,-888.0
26355,04340501201006,13,-888.0
26356,04340501201006,14,-888.0
26357,04340501201007,1,350.0
26358,04340501201007,2,800.0
26359,04340501201007,3,2000.0
26360,04340501201007,4,-888.0
26361,04340501201007,5,225.0
26362,04340501201007,6,-888.0
26363,04340501201007,7,-888.0
26364,04340501201007,8,-888.0
26365,04340501201007,9,-888.0
26366,04340501201007,10,-888.0
26367,04340501201007,11,-888.0
26368,04340501201007,12,-888.0
26369,04340501201007,13,-888.0
26370,04340501201007,14,-888.0
26371,04340501201008,1,800.0
26372,04340501201008,2,1500.0
26373,04340501201008,3,3000.0
26374,04340501201008,4,150.0
26375,04340501201008,5,-888.0
26376,04340501201008,6,-888.0
26377,04340501201008,7,-888.0
26378,04340501201008,8,175.0
26379,04340501201008,9,-888.0
26380,04340501201008,10,-888.0
26381,04340501201008,11,-888.0
26382,04340501201008,12,-888.0
26383,04340501201008,13,-888.0
26384,04340501201008,14,-888.0
26385,04340501201009,1,400.0
26386,04340501201009,2,1000.0
26387,04340501201009,3,2000.0
26388,04340501201009,4,-888.0
26389,04340501201009,5,35.0
26390,04340501201009,6,-888.0
26391,04340501201009,7,-888.0
26392,04340501201009,8,-888.0
26393,04340501201009,9,-888.0
26394,04340501201009,10,-888.0
26395,04340501201009,11,-888.0
26396,04340501201009,12,-888.0
26397,04340501201009,13,-888.0
26398,04340501201009,14,-888.0
26399,04340501201010,1,350.0
26400,04340501201010,2,800.0
26401,04340501201010,3,1200.0
26402,04340501201010,4,-888.0
26403,04340501201010,5,-888.0
26404,04340501201010,6,-888.0
26405,04340501201010,7,-888.0
26406,04340501201010,8,-888.0
26407,04340501201010,9,-888.0
26408,04340501201010,10,-888.0
26409,04340501201010,11,-888.0
26410,04340501201010,12,-888.0
26411,04340501201010,13,-888.0
26412,04340501201010,14,-888.0
26413,04340501201011,1,370.0
26414,04340501201011,2,950.0
26415,04340501201011,3,2500.0
26416,04340501201011,4,-888.0
26417,04340501201011,5,-888.0
26418,04340501201011,6,-888.0
26419,04340501201011,7,-888.0
26420,04340501201011,8,-888.0
26421,04340501201011,9,-888.0
26422,04340501201011,10,-888.0
26423,04340501201011,11,-888.0
26424,04340501201011,12,-888.0
26425,04340501201011,13,-888.0
26426,04340501201011,14,-888.0
26427,04340501201012,1,350.0
26428,04340501201012,2,1000.0
26429,04340501201012,3,2000.0
26430,04340501201012,4,-888.0
26431,04340501201012,5,520.0
26432,04340501201012,6,-888.0
26433,04340501201012,7,-888.0
26434,04340501201012,8,-888.0
26435,04340501201012,9,-888.0
26436,04340501201012,10,-888.0
26437,04340501201012,11,-888.0
26438,04340501201012,12,-888.0
26439,04340501201012,13,-888.0
26440,04340501201012,14,-888.0
26441,04340900114017,1,400.0
26442,04340900114017,2,0.0
26443,04340900114017,3,2500.0
26444,04340900114017,4,300.0
26445,04340900114017,5,0.0
26446,04340900114017,6,1000.0
26447,04340900114017,7,0.0
26448,04340900114017,8,0.0
26449,04340900114017,9,0.0
26450,04340900114017,10,0.0
26451,04340900114017,11,0.0
26452,04340900114017,12,0.0
26453,04340900114017,13,0.0
26454,04340900114017,14,0.0
26455,04340900114035,1,0.0
26456,04340900114035,2,0.0
26457,04340900114035,3,2000.0
26458,04340900114035,4,0.0
26459,04340900114035,5,0.0
26460,04340900114035,6,0.0
26461,04340900114035,7,0.0
26462,04340900114035,8,250.0
26463,04340900114035,9,0.0
26464,04340900114035,10,0.0
26465,04340900114035,11,0.0
26466,04340900114035,12,0.0
26467,04340900114035,13,0.0
26468,04340900114035,14,0.0
26469,04340900114053,1,0.0
26470,04340900114053,2,0.0
26471,04340900114053,3,1500.0
26472,04340900114053,4,0.0
26473,04340900114053,5,0.0
26474,04340900114053,6,0.0
26475,04340900114053,7,0.0
26476,04340900114053,8,0.0
26477,04340900114053,9,0.0
26478,04340900114053,10,0.0
26479,04340900114053,11,0.0
26480,04340900114053,12,0.0
26481,04340900114053,13,0.0
26482,04340900114053,14,0.0
26483,04340900114071,1,0.0
26484,04340900114071,2,0.0
26485,04340900114071,3,1500.0
26486,04340900114071,4,0.0
26487,04340900114071,5,0.0
26488,04340900114071,6,0.0
26489,04340900114071,7,0.0
26490,04340900114071,8,0.0
26491,04340900114071,9,0.0
26492,04340900114071,10,0.0
26493,04340900114071,11,0.0
26494,04340900114071,12,500.0
26495,04340900114071,13,0.0
26496,04340900114071,14,0.0
26497,04340900114089,1,0.0
26498,04340900114089,2,0.0
26499,04340900114089,3,1000.0
26500,04340900114089,4,0.0
26501,04340900114089,5,0.0
26502,04340900114089,6,0.0
26503,04340900114089,7,0.0
26504,04340900114089,8,0.0
26505,04340900114089,9,0.0
26506,04340900114089,10,0.0
26507,04340900114089,11,0.0
26508,04340900114089,12,0.0
26509,04340900114089,13,0.0
26510,04340900114089,14,0.0
26511,04340900114107,1,0.0
26512,04340900114107,2,0.0
26513,04340900114107,3,1000.0
26514,04340900114107,4,0.0
26515,04340900114107,5,0.0
26516,04340900114107,6,0.0
26517,04340900114107,7,0.0
26518,04340900114107,8,0.0
26519,04340900114107,9,0.0
26520,04340900114107,10,0.0
26521,04340900114107,11,0.0
26522,04340900114107,12,0.0
26523,04340900114107,13,0.0
26524,04340900114107,14,0.0
26525,04340900114125,1,0.0
26526,04340900114125,2,530.0
26527,04340900114125,3,1500.0
26528,04340900114125,4,0.0
26529,04340900114125,5,160.0
26530,04340900114125,6,0.0
26531,04340900114125,7,0.0
26532,04340900114125,8,0.0
26533,04340900114125,9,0.0
26534,04340900114125,10,0.0
26535,04340900114125,11,0.0
26536,04340900114125,12,0.0
26537,04340900114125,13,0.0
26538,04340900114125,14,0.0
26539,04340900114143,1,450.0
26540,04340900114143,2,1600.0
26541,04340900114143,3,3500.0
26542,04340900114143,4,2500.0
26543,04340900114143,5,0.0
26544,04340900114143,6,0.0
26545,04340900114143,7,0.0
26546,04340900114143,8,276.0
26547,04340900114143,9,0.0
26548,04340900114143,10,0.0
26549,04340900114143,11,0.0
26550,04340900114143,12,600.0
26551,04340900114143,13,0.0
26552,04340900114143,14,0.0
26553,04340900114161,1,0.0
26554,04340900114161,2,535.0
26555,04340900114161,3,1200.0
26556,04340900114161,4,0.0
26557,04340900114161,5,0.0
26558,04340900114161,6,0.0
26559,04340900114161,7,0.0
26560,04340900114161,8,0.0
26561,04340900114161,9,0.0
26562,04340900114161,10,0.0
26563,04340900114161,11,0.0
26564,04340900114161,12,0.0
26565,04340900114161,13,0.0
26566,04340900114161,14,0.0
26567,04340900114179,1,1100.0
26568,04340900114179,2,4000.0
26569,04340900114179,3,4000.0
26570,04340900114179,4,150.0
26571,04340900114179,5,0.0
26572,04340900114179,6,0.0
26573,04340900114179,7,0.0
26574,04340900114179,8,0.0
26575,04340900114179,9,0.0
26576,04340900114179,10,0.0
26577,04340900114179,11,0.0
26578,04340900114179,12,0.0
26579,04340900114179,13,0.0
26580,04340900114179,14,0.0
26581,04340900114197,1,0.0
26582,04340900114197,2,1500.0
26583,04340900114197,3,2500.0
26584,04340900114197,4,300.0
26585,04340900114197,5,0.0
26586,04340900114197,6,250.0
26587,04340900114197,7,0.0
26588,04340900114197,8,0.0
26589,04340900114197,9,0.0
26590,04340900114197,10,0.0
26591,04340900114197,11,0.0
26592,04340900114197,12,0.0
26593,04340900114197,13,0.0
26594,04340900114197,14,0.0
26595,04340900114215,1,9500.0
