,HHID,M_item,M_a,M_b,M_c
61804,07511000702215,1,0,,
61805,07511000702215,2,0,,
61806,07511000702215,3,0,,
61807,07511000702215,4,0,,
61808,07511000702215,5,0,,
61809,07511000702215,6,0,,
61810,07511000702215,7,0,,
61811,07511000702215,8,0,,
61812,07511000702215,9,0,,
61813,07511000702215,10,0,,
61814,07511000702215,11,0,,
61815,07511000702215,12,0,,
61816,07511000702215,13,0,,
61817,07511000702215,14,0,,
61818,07511000702215,15,0,,
61819,07511000702215,16,0,,
61820,07511000702215,17,0,,
61821,07511000702215,18,0,,
61822,07511000702215,19,0,,
61823,07511000702215,20,0,,
61824,07511000702215,21,0,,
61825,07511000702215,22,0,,
61826,07511000702215,23,0,,
61827,07511000702215,24,0,,
61828,07511100128001,1,0,,
61829,07511100128001,2,0,,
61830,07511100128001,3,4,1.0,
61831,07511100128001,4,0,,
61832,07511100128001,5,0,,
61833,07511100128001,6,0,,
61834,07511100128001,7,0,,
61835,07511100128001,8,0,,
61836,07511100128001,9,1,2.0,
61837,07511100128001,10,0,,
61838,07511100128001,11,0,,
61839,07511100128001,12,0,,
61840,07511100128001,13,0,,
61841,07511100128001,14,0,,
61842,07511100128001,15,0,,
61843,07511100128001,16,0,,
61844,07511100128001,17,0,,
61845,07511100128001,18,0,,
61846,07511100128001,19,0,,
61847,07511100128001,20,0,,
61848,07511100128001,21,0,,
61849,07511100128001,22,0,,
61850,07511100128001,23,0,,
61851,07511100128001,24,0,,
61852,07511100128002,1,0,,
61853,07511100128002,2,0,,
61854,07511100128002,3,2,1.0,
61855,07511100128002,4,0,,
61856,07511100128002,5,0,,
61857,07511100128002,6,1,1.0,
61858,07511100128002,7,0,,
61859,07511100128002,8,0,,
61860,07511100128002,9,1,1.0,
61861,07511100128002,10,0,,
61862,07511100128002,11,0,,
61863,07511100128002,12,0,,
61864,07511100128002,13,0,,
61865,07511100128002,14,0,,
61866,07511100128002,15,0,,
61867,07511100128002,16,0,,
61868,07511100128002,17,0,,
61869,07511100128002,18,0,,
61870,07511100128002,19,0,,
61871,07511100128002,20,0,,
61872,07511100128002,21,0,,
61873,07511100128002,22,0,,
61874,07511100128002,23,1,1.0,
61875,07511100128002,24,0,,
61876,07511100128003,1,0,,
61877,07511100128003,2,1,1.0,
61878,07511100128003,3,3,1.0,
61879,07511100128003,4,0,,
61880,07511100128003,5,0,,
61881,07511100128003,6,1,1.0,1.0
61882,07511100128003,7,0,,
61883,07511100128003,8,0,,
61884,07511100128003,9,1,1.0,
61885,07511100128003,10,0,,
61886,07511100128003,11,1,1.0,
61887,07511100128003,12,0,,
61888,07511100128003,13,0,,
61889,07511100128003,14,0,,
61890,07511100128003,15,0,,
61891,07511100128003,16,0,,
61892,07511100128003,17,0,,
61893,07511100128003,18,0,,
61894,07511100128003,19,0,,
61895,07511100128003,20,0,,
61896,07511100128003,21,3,555.0,
61897,07511100128003,22,0,,
61898,07511100128003,23,1,555.0,3.0
61899,07511100128003,24,0,,
61900,07511100128004,1,0,,
61901,07511100128004,2,0,,
61902,07511100128004,3,3,3.0,
61903,07511100128004,4,0,,
61904,07511100128004,5,0,,
61905,07511100128004,6,1,4.0,4.0
61906,07511100128004,7,0,,
61907,07511100128004,8,0,,
61908,07511100128004,9,1,4.0,
61909,07511100128004,10,0,,
61910,07511100128004,11,0,,
61911,07511100128004,12,0,,
61912,07511100128004,13,0,,
61913,07511100128004,14,0,,
61914,07511100128004,15,0,,
61915,07511100128004,16,0,,
61916,07511100128004,17,0,,
61917,07511100128004,18,0,,
61918,07511100128004,19,0,,
61919,07511100128004,20,2,4.0,
61920,07511100128004,21,0,,
61921,07511100128004,22,0,,
61922,07511100128004,23,1,555.0,5.0
61923,07511100128004,24,0,,
61924,07511100128005,1,0,,
61925,07511100128005,2,0,,
61926,07511100128005,3,0,,
61927,07511100128005,4,0,,
61928,07511100128005,5,0,,
61929,07511100128005,6,0,,
61930,07511100128005,7,0,,
61931,07511100128005,8,0,,
61932,07511100128005,9,1,4.0,
61933,07511100128005,10,0,,
61934,07511100128005,11,0,,
61935,07511100128005,12,0,,
61936,07511100128005,13,0,,
61937,07511100128005,14,0,,
61938,07511100128005,15,0,,
61939,07511100128005,16,0,,
61940,07511100128005,17,0,,
61941,07511100128005,18,0,,
61942,07511100128005,19,0,,
61943,07511100128005,20,0,,
61944,07511100128005,21,0,,
61945,07511100128005,22,0,,
61946,07511100128005,23,1,4.0,1.0
61947,07511100128005,24,1,4.0,0.0
61948,07511100128006,1,0,,
61949,07511100128006,2,0,,
61950,07511100128006,3,4,3.0,
61951,07511100128006,4,0,,
61952,07511100128006,5,0,,
61953,07511100128006,6,0,,
61954,07511100128006,7,0,,
61955,07511100128006,8,0,,
61956,07511100128006,9,0,,
61957,07511100128006,10,0,,
61958,07511100128006,11,0,,
61959,07511100128006,12,0,,
61960,07511100128006,13,0,,
61961,07511100128006,14,0,,
61962,07511100128006,15,0,,
61963,07511100128006,16,0,,
61964,07511100128006,17,0,,
61965,07511100128006,18,0,,
61966,07511100128006,19,0,,
61967,07511100128006,20,2,3.0,
61968,07511100128006,21,0,,
61969,07511100128006,22,0,,
61970,07511100128006,23,1,1.0,4.0
61971,07511100128006,24,0,,
61972,07511100128007,1,0,,
61973,07511100128007,2,0,,
61974,07511100128007,3,4,1.0,
61975,07511100128007,4,0,,
61976,07511100128007,5,0,,
61977,07511100128007,6,1,1.0,4.0
61978,07511100128007,7,0,,
61979,07511100128007,8,0,,
61980,07511100128007,9,1,1.0,
61981,07511100128007,10,0,,
61982,07511100128007,11,0,,
61983,07511100128007,12,0,,
61984,07511100128007,13,0,,
61985,07511100128007,14,0,,
61986,07511100128007,15,0,,
61987,07511100128007,16,0,,
61988,07511100128007,17,0,,
61989,07511100128007,18,0,,
61990,07511100128007,19,0,,
61991,07511100128007,20,1,1.0,
61992,07511100128007,21,0,,
61993,07511100128007,22,0,,
61994,07511100128007,23,1,1.0,4.0
61995,07511100128007,24,1,1.0,1.0
61996,07511100128008,1,7,2.0,
61997,07511100128008,2,1,1.0,
61998,07511100128008,3,0,,
61999,07511100128008,4,0,,
62000,07511100128008,5,0,,
62001,07511100128008,6,1,2.0,0.0
62002,07511100128008,7,0,,
62003,07511100128008,8,0,,
62004,07511100128008,9,1,2.0,
62005,07511100128008,10,0,,
62006,07511100128008,11,0,,
62007,07511100128008,12,0,,
62008,07511100128008,13,0,,
62009,07511100128008,14,0,,
62010,07511100128008,15,0,,
62011,07511100128008,16,0,,
62012,07511100128008,17,0,,
62013,07511100128008,18,0,,
62014,07511100128008,19,0,,
62015,07511100128008,20,3,1.0,
62016,07511100128008,21,1,2.0,
62017,07511100128008,22,0,,
62018,07511100128008,23,1,2.0,4.0
62019,07511100128008,24,0,,
62020,07511100128009,1,0,,
62021,07511100128009,2,0,,
62022,07511100128009,3,4,3.0,
62023,07511100128009,4,0,,
62024,07511100128009,5,0,,
62025,07511100128009,6,1,3.0,2.0
62026,07511100128009,7,1,3.0,
62027,07511100128009,8,0,,
62028,07511100128009,9,1,3.0,
62029,07511100128009,10,0,,
62030,07511100128009,11,0,,
62031,07511100128009,12,0,,
62032,07511100128009,13,0,,
62033,07511100128009,14,0,,
62034,07511100128009,15,0,,
62035,07511100128009,16,0,,
62036,07511100128009,17,0,,
62037,07511100128009,18,0,,
62038,07511100128009,19,0,,
62039,07511100128009,20,3,555.0,
62040,07511100128009,21,0,,
62041,07511100128009,22,0,,
62042,07511100128009,23,1,3.0,3.0
62043,07511100128009,24,0,,
62044,07511100128010,1,0,,
62045,07511100128010,2,0,,
62046,07511100128010,3,4,3.0,
62047,07511100128010,4,0,,
62048,07511100128010,5,0,,
62049,07511100128010,6,1,3.0,0.0
62050,07511100128010,7,0,,
62051,07511100128010,8,0,,
62052,07511100128010,9,1,3.0,
62053,07511100128010,10,0,,
62054,07511100128010,11,0,,
62055,07511100128010,12,0,,
62056,07511100128010,13,0,,
62057,07511100128010,14,0,,
62058,07511100128010,15,0,,
62059,07511100128010,16,0,,
62060,07511100128010,17,0,,
62061,07511100128010,18,0,,
62062,07511100128010,19,0,,
62063,07511100128010,20,0,,
62064,07511100128010,21,0,,
62065,07511100128010,22,0,,
62066,07511100128010,23,1,3.0,4.0
62067,07511100128010,24,0,,
62068,07511100128011,1,0,,
62069,07511100128011,2,0,,
62070,07511100128011,3,2,555.0,
62071,07511100128011,4,0,,
62072,07511100128011,5,0,,
62073,07511100128011,6,1,1.0,5.0
62074,07511100128011,7,0,,
62075,07511100128011,8,0,,
62076,07511100128011,9,1,555.0,
62077,07511100128011,10,0,,
62078,07511100128011,11,0,,
62079,07511100128011,12,0,,
62080,07511100128011,13,0,,
62081,07511100128011,14,0,,
62082,07511100128011,15,0,,
62083,07511100128011,16,0,,
62084,07511100128011,17,0,,
62085,07511100128011,18,0,,
62086,07511100128011,19,0,,
62087,07511100128011,20,3,555.0,
62088,07511100128011,21,0,,
62089,07511100128011,22,0,,
62090,07511100128011,23,1,555.0,3.0
62091,07511100128011,24,0,,
62092,07511100128012,1,0,,
62093,07511100128012,2,3,3.0,
62094,07511100128012,3,2,3.0,
62095,07511100128012,4,0,,
62096,07511100128012,5,2,3.0,
62097,07511100128012,6,1,3.0,0.0
62098,07511100128012,7,0,,
62099,07511100128012,8,0,,
62100,07511100128012,9,1,3.0,
62101,07511100128012,10,0,,
62102,07511100128012,11,0,,
62103,07511100128012,12,0,,
62104,07511100128012,13,0,,
62105,07511100128012,14,0,,
62106,07511100128012,15,0,,
62107,07511100128012,16,0,,
62108,07511100128012,17,0,,
62109,07511100128012,18,0,,
62110,07511100128012,19,1,3.0,
62111,07511100128012,20,0,,
62112,07511100128012,21,2,3.0,
62113,07511100128012,22,1,3.0,1.0
62114,07511100128012,23,1,3.0,4.0
62115,07511100128012,24,0,,
62116,07511100224001,1,0,,
62117,07511100224001,2,0,,
62118,07511100224001,3,4,1.0,
62119,07511100224001,4,0,,
62120,07511100224001,5,0,,
62121,07511100224001,6,0,,
62122,07511100224001,7,0,,
62123,07511100224001,8,0,,
62124,07511100224001,9,0,,
62125,07511100224001,10,0,,
62126,07511100224001,11,0,,
62127,07511100224001,12,0,,
62128,07511100224001,13,0,,
62129,07511100224001,14,0,,
62130,07511100224001,15,0,,
62131,07511100224001,16,0,,
62132,07511100224001,17,0,,
62133,07511100224001,18,0,,
62134,07511100224001,19,0,,
62135,07511100224001,20,0,,
62136,07511100224001,21,2,1.0,
62137,07511100224001,22,0,,
62138,07511100224001,23,1,1.0,8.0
62139,07511100224001,24,0,,
62140,07511100224002,1,0,,
62141,07511100224002,2,0,,
62142,07511100224002,3,4,1.0,
62143,07511100224002,4,0,,
62144,07511100224002,5,2,1.0,
62145,07511100224002,6,0,,
62146,07511100224002,7,0,,
62147,07511100224002,8,0,,
62148,07511100224002,9,0,,
62149,07511100224002,10,0,,
62150,07511100224002,11,0,,
62151,07511100224002,12,0,,
62152,07511100224002,13,0,,
62153,07511100224002,14,0,,
62154,07511100224002,15,0,,
62155,07511100224002,16,0,,
62156,07511100224002,17,0,,
62157,07511100224002,18,0,,
62158,07511100224002,19,0,,
62159,07511100224002,20,0,,
62160,07511100224002,21,0,,
62161,07511100224002,22,0,,
62162,07511100224002,23,0,,
62163,07511100224002,24,1,2.0,4.0
62164,07511100224003,1,0,,
62165,07511100224003,2,0,,
62166,07511100224003,3,0,,
62167,07511100224003,4,0,,
62168,07511100224003,5,0,,
62169,07511100224003,6,0,,
62170,07511100224003,7,0,,
62171,07511100224003,8,0,,
62172,07511100224003,9,1,1.0,
62173,07511100224003,10,0,,
62174,07511100224003,11,0,,
62175,07511100224003,12,0,,
62176,07511100224003,13,0,,
62177,07511100224003,14,0,,
62178,07511100224003,15,0,,
62179,07511100224003,16,0,,
62180,07511100224003,17,0,,
62181,07511100224003,18,0,,
62182,07511100224003,19,0,,
62183,07511100224003,20,0,,
62184,07511100224003,21,0,,
62185,07511100224003,22,0,,
62186,07511100224003,23,1,1.0,0.0
62187,07511100224003,24,0,,
62188,07511100224004,1,0,,
62189,07511100224004,2,0,,
62190,07511100224004,3,1,1.0,
62191,07511100224004,4,0,,
62192,07511100224004,5,0,,
62193,07511100224004,6,0,,
62194,07511100224004,7,0,,
62195,07511100224004,8,0,,
62196,07511100224004,9,0,,
62197,07511100224004,10,0,,
62198,07511100224004,11,0,,
62199,07511100224004,12,0,,
62200,07511100224004,13,0,,
62201,07511100224004,14,0,,
62202,07511100224004,15,0,,
62203,07511100224004,16,0,,
62204,07511100224004,17,0,,
62205,07511100224004,18,0,,
62206,07511100224004,19,0,,
62207,07511100224004,20,0,,
62208,07511100224004,21,0,,
62209,07511100224004,22,0,,
62210,07511100224004,23,0,,
62211,07511100224004,24,0,,
62212,07511100224005,1,0,,
62213,07511100224005,2,0,,
62214,07511100224005,3,0,,
62215,07511100224005,4,0,,
62216,07511100224005,5,2,1.0,
62217,07511100224005,6,0,,
62218,07511100224005,7,0,,
62219,07511100224005,8,0,,
62220,07511100224005,9,0,,
62221,07511100224005,10,0,,
62222,07511100224005,11,0,,
62223,07511100224005,12,0,,
62224,07511100224005,13,0,,
62225,07511100224005,14,0,,
62226,07511100224005,15,0,,
62227,07511100224005,16,0,,
62228,07511100224005,17,0,,
62229,07511100224005,18,0,,
62230,07511100224005,19,0,,
62231,07511100224005,20,0,,
62232,07511100224005,21,3,3.0,
62233,07511100224005,22,0,,
62234,07511100224005,23,1,1.0,4.0
62235,07511100224005,24,0,,
62236,07511100224006,1,0,,
62237,07511100224006,2,0,,
62238,07511100224006,3,2,555.0,
62239,07511100224006,4,0,,
62240,07511100224006,5,0,,
62241,07511100224006,6,1,1.0,1.0
62242,07511100224006,7,0,,
62243,07511100224006,8,0,,
62244,07511100224006,9,0,,
62245,07511100224006,10,0,,
62246,07511100224006,11,0,,
62247,07511100224006,12,0,,
62248,07511100224006,13,0,,
62249,07511100224006,14,0,,
62250,07511100224006,15,0,,
62251,07511100224006,16,0,,
62252,07511100224006,17,0,,
62253,07511100224006,18,0,,
62254,07511100224006,19,0,,
62255,07511100224006,20,4,1.0,
62256,07511100224006,21,1,555.0,
62257,07511100224006,22,0,,
62258,07511100224006,23,1,555.0,1.0
62259,07511100224006,24,0,,
62260,07511100224007,1,0,,
62261,07511100224007,2,0,,
62262,07511100224007,3,1,3.0,
62263,07511100224007,4,0,,
62264,07511100224007,5,0,,
62265,07511100224007,6,1,3.0,4.0
62266,07511100224007,7,1,3.0,
62267,07511100224007,8,0,,
62268,07511100224007,9,0,,
62269,07511100224007,10,0,,
62270,07511100224007,11,0,,
62271,07511100224007,12,0,,
62272,07511100224007,13,0,,
62273,07511100224007,14,0,,
62274,07511100224007,15,0,,
62275,07511100224007,16,0,,
62276,07511100224007,17,0,,
62277,07511100224007,18,0,,
62278,07511100224007,19,0,,
62279,07511100224007,20,1,3.0,
62280,07511100224007,21,2,4.0,
62281,07511100224007,22,0,,
62282,07511100224007,23,1,3.0,5.0
62283,07511100224007,24,0,,
62284,07511100224008,1,0,,
62285,07511100224008,2,0,,
62286,07511100224008,3,3,1.0,
62287,07511100224008,4,0,,
62288,07511100224008,5,0,,
62289,07511100224008,6,0,,
62290,07511100224008,7,0,,
62291,07511100224008,8,0,,
62292,07511100224008,9,0,,
62293,07511100224008,10,0,,
62294,07511100224008,11,0,,
62295,07511100224008,12,0,,
62296,07511100224008,13,0,,
62297,07511100224008,14,0,,
62298,07511100224008,15,0,,
62299,07511100224008,16,0,,
62300,07511100224008,17,0,,
62301,07511100224008,18,0,,
62302,07511100224008,19,0,,
62303,07511100224008,20,0,,
62304,07511100224008,21,2,1.0,
62305,07511100224008,22,0,,
62306,07511100224008,23,1,1.0,8.0
62307,07511100224008,24,0,,
62308,07511100224009,1,0,,
62309,07511100224009,2,0,,
62310,07511100224009,3,5,1.0,
62311,07511100224009,4,0,,
62312,07511100224009,5,2,555.0,
62313,07511100224009,6,0,,
62314,07511100224009,7,0,,
62315,07511100224009,8,0,,
62316,07511100224009,9,0,,
62317,07511100224009,10,0,,
62318,07511100224009,11,0,,
62319,07511100224009,12,0,,
62320,07511100224009,13,0,,
62321,07511100224009,14,0,,
62322,07511100224009,15,0,,
62323,07511100224009,16,0,,
62324,07511100224009,17,0,,
62325,07511100224009,18,0,,
62326,07511100224009,19,0,,
62327,07511100224009,20,0,,
62328,07511100224009,21,1,555.0,
62329,07511100224009,22,0,,
62330,07511100224009,23,1,1.0,4.0
62331,07511100224009,24,0,,
62332,07511100224010,1,0,,
62333,07511100224010,2,0,,
62334,07511100224010,3,0,,
62335,07511100224010,4,0,,
62336,07511100224010,5,0,,
62337,07511100224010,6,0,,
62338,07511100224010,7,0,,
62339,07511100224010,8,0,,
62340,07511100224010,9,1,3.0,
62341,07511100224010,10,0,,
62342,07511100224010,11,0,,
62343,07511100224010,12,0,,
62344,07511100224010,13,0,,
62345,07511100224010,14,0,,
62346,07511100224010,15,0,,
62347,07511100224010,16,0,,
62348,07511100224010,17,0,,
62349,07511100224010,18,0,,
62350,07511100224010,19,0,,
62351,07511100224010,20,0,,
62352,07511100224010,21,1,3.0,
62353,07511100224010,22,0,,
62354,07511100224010,23,0,,
62355,07511100224010,24,0,,
62356,07511100224011,1,0,,
62357,07511100224011,2,0,,
62358,07511100224011,3,0,,
62359,07511100224011,4,0,,
62360,07511100224011,5,0,,
62361,07511100224011,6,1,1.0,2.0
62362,07511100224011,7,1,3.0,
62363,07511100224011,8,0,,
62364,07511100224011,9,1,3.0,
62365,07511100224011,10,0,,
62366,07511100224011,11,0,,
62367,07511100224011,12,0,,
62368,07511100224011,13,0,,
62369,07511100224011,14,0,,
62370,07511100224011,15,0,,
62371,07511100224011,16,0,,
62372,07511100224011,17,0,,
62373,07511100224011,18,0,,
62374,07511100224011,19,0,,
62375,07511100224011,20,2,1.0,
62376,07511100224011,21,0,,
62377,07511100224011,22,0,,
62378,07511100224011,23,1,3.0,0.0
62379,07511100224011,24,0,,
62380,07511100224012,1,0,,
62381,07511100224012,2,0,,
62382,07511100224012,3,0,,
62383,07511100224012,4,0,,
62384,07511100224012,5,0,,
62385,07511100224012,6,0,,
62386,07511100224012,7,0,,
62387,07511100224012,8,0,,
62388,07511100224012,9,0,,
62389,07511100224012,10,0,,
62390,07511100224012,11,0,,
62391,07511100224012,12,0,,
62392,07511100224012,13,0,,
62393,07511100224012,14,0,,
62394,07511100224012,15,0,,
62395,07511100224012,16,0,,
62396,07511100224012,17,0,,
62397,07511100224012,18,0,,
62398,07511100224012,19,0,,
62399,07511100224012,20,0,,
62400,07511100224012,21,1,1.0,
62401,07511100224012,22,0,,
62402,07511100224012,23,1,1.0,4.0
62403,07511100224012,24,0,,
62404,07520100101001,1,0,,
62405,07520100101001,2,0,,
62406,07520100101001,3,0,,
62407,07520100101001,4,0,,
62408,07520100101001,5,0,,
62409,07520100101001,6,0,,
62410,07520100101001,7,0,,
62411,07520100101001,8,0,,
62412,07520100101001,9,0,,
62413,07520100101001,10,0,,
62414,07520100101001,11,0,,
62415,07520100101001,12,0,,
62416,07520100101001,13,0,,
62417,07520100101001,14,0,,
62418,07520100101001,15,0,,
62419,07520100101001,16,0,,
62420,07520100101001,17,0,,
62421,07520100101001,18,0,,
62422,07520100101001,19,0,,
62423,07520100101001,20,0,,
62424,07520100101001,21,2,3.0,
62425,07520100101001,22,0,,
62426,07520100101001,23,1,3.0,2.0
62427,07520100101001,24,0,,
62428,07520100101002,1,1,1.0,
62429,07520100101002,2,0,,
62430,07520100101002,3,0,,
62431,07520100101002,4,0,,
62432,07520100101002,5,0,,
62433,07520100101002,6,0,,
62434,07520100101002,7,0,,
62435,07520100101002,8,0,,
62436,07520100101002,9,0,,
62437,07520100101002,10,0,,
62438,07520100101002,11,0,,
62439,07520100101002,12,0,,
62440,07520100101002,13,0,,
62441,07520100101002,14,0,,
62442,07520100101002,15,0,,
62443,07520100101002,16,0,,
62444,07520100101002,17,0,,
62445,07520100101002,18,0,,
62446,07520100101002,19,0,,
62447,07520100101002,20,0,,
62448,07520100101002,21,2,3.0,
62449,07520100101002,22,0,,
62450,07520100101002,23,0,,
62451,07520100101002,24,0,,
62452,07520100101003,1,4,4.0,
62453,07520100101003,2,0,,
62454,07520100101003,3,0,,
62455,07520100101003,4,0,,
62456,07520100101003,5,0,,
62457,07520100101003,6,0,,
62458,07520100101003,7,0,,
62459,07520100101003,8,1,4.0,0.0
62460,07520100101003,9,0,,
62461,07520100101003,10,0,,
62462,07520100101003,11,0,,
62463,07520100101003,12,0,,
62464,07520100101003,13,0,,
62465,07520100101003,14,0,,
62466,07520100101003,15,0,,
62467,07520100101003,16,0,,
62468,07520100101003,17,0,,
62469,07520100101003,18,0,,
62470,07520100101003,19,0,,
62471,07520100101003,20,0,,
62472,07520100101003,21,0,,
62473,07520100101003,22,0,,
62474,07520100101003,23,1,4.0,0.0
62475,07520100101003,24,0,,
62476,07520100101004,1,3,3.0,
62477,07520100101004,2,0,,
62478,07520100101004,3,0,,
62479,07520100101004,4,0,,
62480,07520100101004,5,2,3.0,
62481,07520100101004,6,0,,
62482,07520100101004,7,0,,
62483,07520100101004,8,0,,
62484,07520100101004,9,0,,
62485,07520100101004,10,0,,
62486,07520100101004,11,0,,
62487,07520100101004,12,0,,
62488,07520100101004,13,0,,
62489,07520100101004,14,0,,
62490,07520100101004,15,0,,
62491,07520100101004,16,0,,
62492,07520100101004,17,0,,
62493,07520100101004,18,0,,
62494,07520100101004,19,0,,
62495,07520100101004,20,0,,
62496,07520100101004,21,0,,
